trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
760,False,"{'a': 0.003, 'e': 0.10259152007523863}",25,8,13.660982291222027,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.003, 'e': 0.10228420671553744}",20,8,14.703110468462086,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.003, 'e': 0.10197781391438715}",20,13,12.501558841184096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.003, 'e': 0.1016723389142504}",20,0,26.138869850079477,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
764,False,"{'a': 0.003, 'e': 0.10136777896585017}",25,0,37.747382569754315,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
765,False,"{'a': 0.003, 'e': 0.10106413132814486}",20,4,27.70082510972626,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.003, 'e': 0.10076139326830373}",20,13,1.9090839146664256,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.003, 'e': 0.1004595620616821}",30,21,14.733820063918651,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.003, 'e': 0.10015863499179714}",25,11,-14.211618955220729,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
769,False,"{'a': 0.003, 'e': 0.09985860935030318}",25,13,6.974199011322247,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.003, 'e': 0.09955948243696745}",25,15,11.977911956374449,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.003, 'e': 0.09926125155964566}",20,0,26.289993464861432,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
772,False,"{'a': 0.003, 'e': 0.0989639140342579}",35,21,28.16947638804292,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.003, 'e': 0.0986674671847645}",30,18,23.79986959117133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.003, 'e': 0.09837190834314173}",25,19,10.300329216615392,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.003, 'e': 0.09807723484935806}",25,12,22.329834740378537,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.003, 'e': 0.09778344405135005}",20,11,7.022279008198492,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.003, 'e': 0.09749053330499859}",20,7,25.841683545555423,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.003, 'e': 0.09719849997410487}",20,0,34.45371571366664,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
779,False,"{'a': 0.003, 'e': 0.09690734143036704}",25,0,24.649402413111222,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
780,False,"{'a': 0.003, 'e': 0.09661705505335619}",20,3,32.89272088482528,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.003, 'e': 0.09632763823049303}",30,2,39.433785616654255,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.003, 'e': 0.09603908835702411}",20,8,-20.446837707073495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
783,False,"{'a': 0.003, 'e': 0.09575140283599869}",20,3,17.879929599770332,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.003, 'e': 0.0954645790782451}",20,12,-23.758303774903442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
785,False,"{'a': 0.003, 'e': 0.09517861450234763}",20,9,3.0610134037016703,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.003, 'e': 0.09489350653462311}",25,18,12.037016850628449,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.003, 'e': 0.09460925260909793}",25,12,-30.575224700130647,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
788,False,"{'a': 0.003, 'e': 0.09432585016748485}",30,13,29.886861463756976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.003, 'e': 0.09404329665916}",20,0,28.372888997588806,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
790,False,"{'a': 0.003, 'e': 0.09376158954113986}",20,0,26.31965775997503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.003, 'e': 0.09348072627805847}",25,13,-27.52989178937649,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
792,False,"{'a': 0.003, 'e': 0.09320070434214457}",20,8,23.81904640777908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.003, 'e': 0.0929215212131989}",20,0,17.155643710820428,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
794,False,"{'a': 0.003, 'e': 0.09264317437857132}",25,1,18.117076977030013,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.003, 'e': 0.0923656613331385}",30,0,18.531119895629015,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.003, 'e': 0.09208897957928115}",20,5,20.8935930437817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.003, 'e': 0.09181312662686165}",20,16,7.399069630881719,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.003, 'e': 0.09153809999320149}",25,5,38.5502901081478,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.003, 'e': 0.09126389720305915}",30,17,25.221795998845884,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.003, 'e': 0.09099051578860767}",20,0,30.246425350883626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
801,False,"{'a': 0.003, 'e': 0.09071795328941251}",20,9,21.08934366078808,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.003, 'e': 0.09044620725240926}",30,0,1.8243434369611355,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
803,False,"{'a': 0.003, 'e': 0.0901752752318818}",30,3,28.41546038942506,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.003, 'e': 0.08990515478944011}",25,14,22.231521114233534,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.003, 'e': 0.08963584349399842}",20,1,22.080921913409227,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.003, 'e': 0.08936733892175319}",20,8,6.8277294115874625,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.003, 'e': 0.08909963865616147}",20,7,21.37110996536201,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.003, 'e': 0.08883274028791908}",35,2,50.23865174901157,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.003, 'e': 0.08856664141493896}",25,4,35.23944712125465,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.003, 'e': 0.08830133964232935}",20,10,7.394370915786794,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.003, 'e': 0.08803683258237255}",25,19,-10.62063065689552,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
812,False,"{'a': 0.003, 'e': 0.08777311785450327}",20,1,28.62163522948578,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.003, 'e': 0.08751019308528712}",20,12,10.120939439631613,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.003, 'e': 0.08724805590839944}",20,13,14.50269382958294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.003, 'e': 0.08698670396460385}",30,6,33.09301567876827,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.003, 'e': 0.08672613490173114}",20,11,3.7078755126789718,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.003, 'e': 0.08646634637465792}",30,12,-9.884948920574658,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
818,False,"{'a': 0.003, 'e': 0.08620733604528572}",20,4,20.741541738943177,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.003, 'e': 0.08594910158251981}",20,0,26.433355865241957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
820,False,"{'a': 0.003, 'e': 0.08569164066224835}",20,16,7.9784007675597,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.003, 'e': 0.08543495096732123}",20,0,24.54772699415286,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
822,False,"{'a': 0.003, 'e': 0.0851790301875295}",25,8,-22.712426223230036,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
823,False,"{'a': 0.003, 'e': 0.08492387601958441}",25,13,19.35394008259644,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.003, 'e': 0.08466948616709678}",25,8,16.5194068551395,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.003, 'e': 0.08441585834055614}",20,9,10.84718564207696,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
826,False,"{'a': 0.003, 'e': 0.08416299025731036}",25,11,19.375354060262097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.003, 'e': 0.083910879641545}",20,0,28.600292222828184,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
828,False,"{'a': 0.003, 'e': 0.08365952422426286}",25,5,30.9211350937397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.003, 'e': 0.08340892174326339}",25,16,20.016140216227658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.003, 'e': 0.08315906994312262}",20,12,13.174379384841043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.003, 'e': 0.08290996657517266}",20,8,21.30776509689784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.003, 'e': 0.08266160939748157}",25,9,33.372137833614325,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.003, 'e': 0.08241399617483297}",20,0,-20.697643338014508,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
834,False,"{'a': 0.003, 'e': 0.08216712467870625}",20,0,-7.520667654503229,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
835,False,"{'a': 0.003, 'e': 0.08192099268725626}",20,9,17.867856854512738,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.003, 'e': 0.08167559798529346}",20,8,-1.3288337830828716,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
837,False,"{'a': 0.003, 'e': 0.08143093836426381}",25,18,8.907335012830098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.003, 'e': 0.08118701162222909}",20,4,28.00176975998218,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.003, 'e': 0.08094381556384699}",25,7,16.30228376141139,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.003, 'e': 0.08070134800035135}",20,3,28.382498982450173,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.003, 'e': 0.08045960674953244}",25,17,12.643890502420549,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.003, 'e': 0.08021858963571736}",20,12,9.176852781626721,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.003, 'e': 0.07997829448975048}",20,15,9.690944409769054,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.003, 'e': 0.0797387191489739}",25,12,10.732324392448966,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.003, 'e': 0.07949986145720786}",25,17,13.77447081896243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.003, 'e': 0.07926171926473155}",25,0,19.962374004779655,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
847,False,"{'a': 0.003, 'e': 0.07902429042826366}",25,13,12.098136016166608,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.003, 'e': 0.07878757281094306}",20,8,20.84316646756934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.003, 'e': 0.07855156428230954}",25,10,25.44114047955614,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.003, 'e': 0.07831626271828479}",25,19,10.294855187543938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.003, 'e': 0.07808166600115313}",30,16,24.48160233162308,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.003, 'e': 0.07784777201954257}",25,12,19.196497841160337,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.003, 'e': 0.07761457866840563}",20,11,17.93451286700716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.003, 'e': 0.0773820838490006}",20,10,-6.500483608850242,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
855,False,"{'a': 0.003, 'e': 0.07715028546887258}",30,19,13.751403281951692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.003, 'e': 0.0769191814418345}",25,17,13.266854589192908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.003, 'e': 0.0766887696879486}",20,9,20.244860757529125,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.003, 'e': 0.07645904813350755}",20,5,-16.50569505833316,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
859,False,"{'a': 0.003, 'e': 0.07623001471101583}",20,0,26.393714506234165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
860,False,"{'a': 0.003, 'e': 0.07600166735917104}",35,12,39.021531640176995,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.003, 'e': 0.07577400402284548}",25,11,20.267503429319902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.003, 'e': 0.0755470226530676}",25,8,25.539450566887695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.003, 'e': 0.07532072120700357}",20,11,5.998529427989834,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.003, 'e': 0.0750950976479388}",20,3,25.262105978172624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.003, 'e': 0.07487014994525974}",20,10,3.5352278544037454,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.003, 'e': 0.07464587607443557}",20,6,25.03086548822888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.003, 'e': 0.07442227401699995}",20,6,22.09971606367634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.003, 'e': 0.07419934176053282}",20,3,25.78840168217358,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.003, 'e': 0.07397707729864236}",30,18,20.34998475687029,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.003, 'e': 0.07375547863094695}",20,4,24.711855083140055,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.003, 'e': 0.0735345437630571}",35,16,35.027079699954726,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.003, 'e': 0.07331427070655744}",25,0,31.086404208802843,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
873,False,"{'a': 0.003, 'e': 0.07309465747898901}",20,7,24.414634901000316,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.003, 'e': 0.07287570210383128}",25,0,-25.463514129956597,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
875,False,"{'a': 0.003, 'e': 0.07265740261048442}",20,10,13.021707774429073,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.003, 'e': 0.07243975703425146}",25,11,15.519876366332467,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.003, 'e': 0.07222276341632078}",30,17,22.965183294936526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.003, 'e': 0.07200641980374836}",25,14,18.20000009881653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.003, 'e': 0.07179072424944025}",20,3,29.430862381991673,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.003, 'e': 0.07157567481213492}",20,15,10.599120398538721,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.003, 'e': 0.07136126955638605}",20,9,7.914209136696823,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
882,False,"{'a': 0.003, 'e': 0.07114750655254487}",30,1,38.734615732781684,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.003, 'e': 0.07093438387674295}",20,10,5.609437890919131,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.003, 'e': 0.07072189961087469}",25,0,28.568216155472378,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
885,False,"{'a': 0.003, 'e': 0.0705100518425803}",20,14,8.610774075302967,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.003, 'e': 0.07029883866522844}",20,9,19.5872460474413,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.003, 'e': 0.07008825817789911}",30,14,12.568666126406328,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.003, 'e': 0.06987830848536646}",30,19,10.616669386238675,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.003, 'e': 0.06966898769808184}",25,19,10.471485087216493,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.003, 'e': 0.06946029393215677}",25,8,30.600356765839596,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.003, 'e': 0.069252225309346}",20,0,13.882411250677338,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
892,False,"{'a': 0.003, 'e': 0.06904477995703041}",25,13,-0.8027316369110151,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
893,False,"{'a': 0.003, 'e': 0.06883795600820049}",20,9,17.467175281148453,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.003, 'e': 0.0686317516014393}",20,2,7.884122687779774,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
895,False,"{'a': 0.003, 'e': 0.06842616488090583}",20,14,12.864792402797537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.003, 'e': 0.06822119399631812}",20,8,19.318500323553188,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.003, 'e': 0.06801683710293688}",25,9,20.497175662597094,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.003, 'e': 0.06781309236154871}",20,10,20.111775445967446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.003, 'e': 0.0676099579384495}",30,11,13.338350748416694,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.003, 'e': 0.0674074320054281}",25,14,21.648994148460098,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.003, 'e': 0.06720551273974976}",20,8,13.183867139231555,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
902,False,"{'a': 0.003, 'e': 0.06700419832413973}",25,12,21.750667194232367,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.003, 'e': 0.06680348694676687}",25,18,11.39446825287494,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.003, 'e': 0.06660337680122747}",25,13,23.613505260111815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.003, 'e': 0.06640386608652883}",20,6,22.51814007284856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.003, 'e': 0.06620495300707324}",30,22,13.622400929593635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.003, 'e': 0.06600663577264156}",25,18,10.062241440042822,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.003, 'e': 0.06580891259837739}",25,0,25.78955529759741,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.003, 'e': 0.0656117817047708}",20,14,11.25654791198447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.003, 'e': 0.06541524131764247}",20,2,21.938078051233767,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.003, 'e': 0.06521928966812753}",25,9,15.62870384713268,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
912,False,"{'a': 0.003, 'e': 0.06502392499265983}",20,5,16.131632040057497,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.003, 'e': 0.06482914553295596}",20,0,-17.724581501390436,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
914,False,"{'a': 0.003, 'e': 0.06463494953599953}",20,0,23.517406097150197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
915,False,"{'a': 0.003, 'e': 0.06444133525402518}",20,7,21.91781194254549,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.003, 'e': 0.06424830094450308}",25,5,33.116006184064524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.003, 'e': 0.06405584487012317}",35,7,4.710039143933529,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
918,False,"{'a': 0.003, 'e': 0.0638639652987795}",25,6,19.034317547535597,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.003, 'e': 0.06367266050355457}",30,17,26.080239798992146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.003, 'e': 0.06348192876270395}",30,15,28.23467110616302,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.003, 'e': 0.0632917683596407}",25,3,31.657450813902855,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.003, 'e': 0.06310217758291994}",20,0,12.333779845000896,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
923,False,"{'a': 0.003, 'e': 0.06291315472622334}",30,21,-67.075795461948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
924,False,"{'a': 0.003, 'e': 0.06272469808834395}",25,7,30.13490230153935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.003, 'e': 0.06253680597317074}",25,8,-25.92741352422227,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
926,False,"{'a': 0.003, 'e': 0.06234947668967343}",20,10,-22.53856228033526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
927,False,"{'a': 0.003, 'e': 0.062162708551887165}",20,0,25.258761852192272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.003, 'e': 0.061976499878897466}",25,0,-10.130010874132617,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
929,False,"{'a': 0.003, 'e': 0.061790848994825016}",25,11,17.555432357090744,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.003, 'e': 0.061605754228810636}",35,13,26.12945919545585,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.003, 'e': 0.06142121391500013}",25,11,26.922462795028324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.003, 'e': 0.061237226392529445}",30,0,22.482518565675655,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
933,False,"{'a': 0.003, 'e': 0.06105379000550965}",25,9,3.4166202363336615,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
934,False,"{'a': 0.003, 'e': 0.06087090310301205}",20,8,22.013396809729006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.003, 'e': 0.06068856403905322}",25,14,17.013592174991555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.003, 'e': 0.06050677117258039}",35,18,25.530642722869015,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.003, 'e': 0.06032552286745654}",20,13,13.871272944569581,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.003, 'e': 0.06014481749244571}",20,9,23.990537684918454,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.003, 'e': 0.05996465342119827}",20,8,20.547405515675752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.003, 'e': 0.059785029032236384}",30,17,11.458811180271216,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.003, 'e': 0.05960594270893937}",25,15,16.454204319863965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.003, 'e': 0.05942739283952904}",20,8,21.95715612653501,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.003, 'e': 0.0592493778170554}",25,0,-14.651494847748225,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
944,False,"{'a': 0.003, 'e': 0.05907189603938205}",20,8,25.206618035529395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
